"group","participant_id","word_1","response","correct","response_type","valid_status","valid_response","valid_participant"
"cat-ENG","5e7d34b...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5e81119...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5e85f27...","planta","board",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","planta","plnt",true,"typo","Valid",true,true
"cat-ENG","5ea186c...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ea1ac8...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ea21ef...","planta","banana",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ea3ef6...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5eaca13...","planta","plante",true,"typo","Valid",true,true
"cat-ENG","5eaff50...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5eb450d...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ebac91...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ebd2a0...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ec54a7...","planta","plata",false,"language","Insufficient trials",false,false
"cat-ENG","5ec56cd...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ec8f15...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5eca8f7...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ece703...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ed0d7a...","planta","plant",true,"correct","Insufficient trials",true,false
"cat-ENG","5ed40c8...","planta","plant",true,"correct","Valid",true,true
"cat-ENG","5ed4bba...","planta","white",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","planta","planta",true,"correct","Invalid age",true,false
"cat-SPA","553772n...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5583kln...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","55kvwei...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","55nf238...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","55nvweh...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ae9730...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede144...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede149...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede156...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede16d...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede176...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede18e...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede198...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede1a1...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede1e4...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede216...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede220...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ede234...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3dc4...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3dcd...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3de8...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","planta","planta",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3dfc...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","planta","planta",true,"correct","Valid",true,true
"cat-SPA","5ee3e0a...","planta","planta",true,"correct","Valid",true,true
"cat-ENG","11311","plat","plate",true,"correct","Blocked L2",true,false
"cat-ENG","11399","plat","blood",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","plat","plant",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","plat","blood",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","plat","plait",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","plat","the",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","plat","plait",false,"language","Valid",false,true
"cat-ENG","5cb77fa...","plat","pant",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","plat","plate",true,"correct","Valid",true,true
"cat-ENG","5d5eb07...","plat","plant",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","plat","plate",true,"correct","Valid",true,true
"cat-ENG","5e0ce0b...","plat","no",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","plat","fly",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","plat","blood",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","plat","plaque",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","plat","plait",false,"wrong","Valid",true,true
"cat-ENG","5e85f27...","plat","black",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","plat","loud",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","plat","white",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","plat","blood",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","plat","plait",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","plat","blood",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","plat","plait",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","plat","platt",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","plat","plant",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","plat","plant",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","plat","plait",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","plat","black",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","plat","plat",true,"typo","Insufficient trials",true,false
"cat-ENG","5ec56cd...","plat","blood",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","plat","black",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","plat","blank",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","plat","blind",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","plat","glass",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","plat","plait",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","plat","black",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","plat","blando",false,"wrong","Invalid age",true,false
"cat-SPA","553772n...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5583kln...","plat","plato",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","55kvwei...","plat","plata",false,"wrong","Valid",true,true
"cat-SPA","55lvve0...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","55nf238...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","55nvweh...","plat","playa",false,"wrong","Blocked L2",true,false
"cat-SPA","5ae9730...","plat","blanco",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede144...","plat","plata",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede149...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ede156...","plat","plan",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede16d...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ede176...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ede18e...","plat","plato",true,"correct","Blocked L2",true,false
"cat-SPA","5ede198...","plat","plato",true,"correct","Blocked L2",true,false
"cat-SPA","5ede1a1...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ede1e4...","plat","plato",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ede216...","plat","lago",false,"wrong","Valid",true,true
"cat-SPA","5ede220...","plat","plato",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","plat","plao",false,"wrong","Valid",true,true
"cat-SPA","5ede234...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3dc4...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3dcd...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","plat","lata",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3de8...","plat","hablar",false,"wrong","Valid",true,true
"cat-SPA","5ee3df1...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","plat","plato",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3dfc...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","plat","plato",true,"correct","Valid",true,true
"cat-SPA","5ee3e0a...","plat","plato",true,"correct","Valid",true,true
"cat-ENG","11311","ploma","lead",false,"wrong","Blocked L2",true,false
"cat-ENG","11399","ploma","plumb",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","ploma","plum",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","ploma","science",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","ploma","guess",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","ploma","unhappy",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","ploma","top",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","ploma","flowers",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","ploma","globe",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","ploma","bread",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","ploma","man",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","ploma","diploma",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","ploma","lead",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","ploma","clothes",false,"wrong","Valid",true,true
"cat-ENG","5e85f27...","ploma","diploma",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","ploma","purple",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","ploma","bread",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","ploma","diploma",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","ploma","plumber",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","ploma","plumb",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","ploma","torch",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","ploma","plum",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","ploma","plumber",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ec56cd...","ploma","bright",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","ploma","sleep",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","ploma","blob",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","ploma","bloom",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","ploma","plum",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","ploma","world",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","ploma","stadium",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","ploma","pluma",true,"correct","Invalid age",true,false
"cat-SPA","553772n...","ploma","plomo",false,"wrong","Valid",true,true
"cat-SPA","5583kln...","ploma","plua",false,"wrong","Blocked L2",true,false
"cat-SPA","55ipnc9...","ploma","goma",false,"wrong","Valid",true,true
"cat-SPA","55kvwei...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","ploma","plomo",false,"wrong","Valid",true,true
"cat-SPA","55nf238...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","55nvweh...","ploma","pluma",true,"correct","Blocked L2",true,false
"cat-SPA","5ae9730...","ploma","plomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede144...","ploma","plomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede149...","ploma","plomo",false,"wrong","Valid",true,true
"cat-SPA","5ede156...","ploma","ploma",true,"typo","Blocked L2",true,false
"cat-SPA","5ede16d...","ploma","goma",false,"wrong","Valid",true,true
"cat-SPA","5ede176...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ede18e...","ploma","pluma",true,"correct","Blocked L2",true,false
"cat-SPA","5ede198...","ploma","lomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede1a1...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ede1e4...","ploma","pluma",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","ploma","ploma",true,"typo","Valid",true,true
"cat-SPA","5ede216...","ploma","plomo",false,"wrong","Valid",true,true
"cat-SPA","5ede220...","ploma","pluma",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ede234...","ploma","plma",true,"typo","Valid",true,true
"cat-SPA","5ee3dc4...","ploma","plomo",false,"wrong","Valid",true,true
"cat-SPA","5ee3dcd...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","ploma","plomo",false,"wrong","Valid",true,true
"cat-SPA","5ee3ddc...","ploma","plomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3de8...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ee3df1...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","ploma","pluma",true,"correct","Blocked L2",true,false
"cat-SPA","5ee3dfc...","ploma","pluma",true,"correct","Valid",true,true
"cat-SPA","5ee3e04...","ploma","picaporte",false,"wrong","Valid",true,true
"cat-SPA","5ee3e0a...","ploma","pluma",true,"correct","Valid",true,true
"cat-ENG","11311","pollastre","chicken",true,"correct","Blocked L2",true,false
"cat-ENG","11399","pollastre","priest",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","pollastre","na",false,"other","Blocked L2",false,false
"cat-ENG","5c41d21...","pollastre","pasta",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","pollastre","dinner",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","pollastre","plaza",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","pollastre","plastic",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","pollastre","pull",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","pollastre","pasta",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","pollastre","bread",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","pollastre","pasta",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","pollastre","music",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","pollastre","hoop",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","pollastre","breast",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","pollastre","bulgaria",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","pollastre",,false,"blank","Valid",false,true
"cat-ENG","5e85f27...","pollastre","polenta",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","pollastre","police",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","pollastre","plastic",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","pollastre","pasta",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","pollastre","progree",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","pollastre","ca",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","pollastre","pool",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","pollastre",,false,"blank","Valid",false,true
"cat-ENG","5eaff50...","pollastre","the stars",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","pollastre","ham",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","pollastre","politics",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","pollastre","bull",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","pollastre","polastra",false,"language","Insufficient trials",false,false
"cat-ENG","5ec56cd...","pollastre","chicken",true,"correct","Valid",true,true
"cat-ENG","5ec8f15...","pollastre","pasta",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","pollastre","astrology",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","pollastre","plaster",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","pollastre","star",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","pollastre","plaster",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","pollastre","plaster",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","pollastre","pulir",false,"wrong","Invalid age",true,false
"cat-SPA","553772n...","pollastre","pollastre",false,"language","Valid",false,true
"cat-SPA","5583kln...","pollastre","pollo",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","pollastre","pimienta",false,"wrong","Valid",true,true
"cat-SPA","55kvwei...","pollastre","puré",false,"wrong","Valid",true,true
"cat-SPA","55lvve0...","pollastre","nuestra",false,"wrong","Valid",true,true
"cat-SPA","55nf238...","pollastre","pollete",false,"wrong","Valid",true,true
"cat-SPA","55nvweh...","pollastre","pollo",true,"correct","Blocked L2",true,false
"cat-SPA","5ae9730...","pollastre","palestra",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede144...","pollastre","pollo",true,"correct","Blocked L2",true,false
"cat-SPA","5ede149...","pollastre","pure",false,"wrong","Valid",true,true
"cat-SPA","5ede156...","pollastre","palestra",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede16d...","pollastre","pollo",true,"correct","Valid",true,true
"cat-SPA","5ede176...","pollastre","palomita",false,"wrong","Valid",true,true
"cat-SPA","5ede18e...","pollastre","mesa",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede198...","pollastre","lastra",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede1a1...","pollastre","menestra",false,"wrong","Valid",true,true
"cat-SPA","5ede1e4...","pollastre","poder",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede212...","pollastre","palestra",false,"wrong","Valid",true,true
"cat-SPA","5ede216...","pollastre","pollo",true,"correct","Valid",true,true
"cat-SPA","5ede220...","pollastre","pollo",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","pollastre","mesa",false,"wrong","Valid",true,true
"cat-SPA","5ede234...","pollastre","hijastra",false,"wrong","Valid",true,true
"cat-SPA","5ee3dc4...","pollastre","poyete",false,"wrong","Valid",true,true
"cat-SPA","5ee3dcd...","pollastre","pollo",true,"correct","Valid",true,true
"cat-SPA","5ee3dd7...","pollastre","pollo",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","pollastre","pulastra",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3de8...","pollastre","padrastro",false,"wrong","Valid",true,true
"cat-SPA","5ee3df1...","pollastre","pulir",false,"wrong","Valid",true,true
"cat-SPA","5ee3df5...","pollastre","pure",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3dfc...","pollastre","palestra",false,"wrong","Valid",true,true
"cat-SPA","5ee3e04...","pollastre","coger",false,"wrong","Valid",true,true
"cat-SPA","5ee3e0a...","pollastre","pollos",true,"correct","Valid",true,true
"cat-ENG","11311","poma","cream",false,"wrong","Blocked L2",true,false
"cat-ENG","11399","poma","pomegranate",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","poma","women",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","poma","boomer",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","poma","pour",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","poma","grandfather",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","poma","puma",false,"wrong","Valid",true,true
"cat-ENG","5cb77fa...","poma","pour",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","poma","apple",true,"correct","Valid",true,true
"cat-ENG","5d5eb07...","poma","woman",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","poma","palma",false,"wrong","Valid",true,true
"cat-ENG","5e0ce0b...","poma","fruit",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","poma","pond",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","poma","pull",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","poma","potato",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","poma","dog",false,"wrong","Valid",true,true
"cat-ENG","5e85f27...","poma","apple",true,"correct","Valid",true,true
"cat-ENG","5e90c56...","poma","ball",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","poma","apple",true,"correct","Valid",true,true
"cat-ENG","5ea1ac8...","poma","potato",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","poma","please",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","poma","poor",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","poma","juice",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","poma","apple",true,"correct","Valid",true,true
"cat-ENG","5eaff50...","poma","potato",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","poma","bomb",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","poma","aunty",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","poma","port",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","poma","puma",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ec56cd...","poma","doorman",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","poma","person",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","poma","poll",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","poma","pool",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","poma","ham",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ed40c8...","poma","for me",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","poma","born",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","poma","poma",false,"language","Invalid age",false,false
"cat-SPA","553772n...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","5583kln...","poma","manzana",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","poma","goma",false,"wrong","Valid",true,true
"cat-SPA","55kvwei...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","55lvve0...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","55nf238...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","55nvweh...","poma","manzana",true,"correct","Blocked L2",true,false
"cat-SPA","5ae9730...","poma","pomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede144...","poma","pomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede149...","poma","goma",false,"wrong","Valid",true,true
"cat-SPA","5ede156...","poma","poma",false,"language","Blocked L2",false,false
"cat-SPA","5ede16d...","poma","manzana",true,"correct","Valid",true,true
"cat-SPA","5ede176...","poma","puma",false,"wrong","Valid",true,true
"cat-SPA","5ede18e...","poma","pomo",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede198...","poma","puma",false,"wrong","Blocked L2",true,false
"cat-SPA","5ede1a1...","poma","naranja",false,"wrong","Valid",true,true
"cat-SPA","5ede1e4...","poma","manzana",true,"correct","Blocked L2",true,false
"cat-SPA","5ede212...","poma","crema",false,"wrong","Valid",true,true
"cat-SPA","5ede216...","poma","manzana",true,"correct","Valid",true,true
"cat-SPA","5ede220...","poma","manzana",true,"correct","Blocked L2",true,false
"cat-SPA","5ede22a...","poma","manivela",false,"wrong","Valid",true,true
"cat-SPA","5ede234...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","5ee3dc4...","poma","manzana",true,"correct","Valid",true,true
"cat-SPA","5ee3dcd...","poma","crema",false,"wrong","Valid",true,true
"cat-SPA","5ee3dd7...","poma","manzana",true,"correct","Valid",true,true
"cat-SPA","5ee3ddc...","poma","toma",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3de8...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","5ee3df1...","poma","manzana",true,"correct","Valid",true,true
"cat-SPA","5ee3df5...","poma","puma",false,"wrong","Blocked L2",true,false
"cat-SPA","5ee3dfc...","poma","pomo",false,"wrong","Valid",true,true
"cat-SPA","5ee3e04...","poma","pomada",false,"wrong","Valid",true,true
"cat-SPA","5ee3e0a...","poma","puerta",false,"wrong","Valid",true,true
"cat-ENG","11311","porta","door",true,"correct","Blocked L2",true,false
"cat-ENG","11399","porta","tabl",false,"wrong","Valid",true,true
"cat-ENG","5c2fb14...","porta","party",false,"wrong","Blocked L2",true,false
"cat-ENG","5c41d21...","porta","bored",false,"wrong","Valid",true,true
"cat-ENG","5c70380...","porta","portable",false,"wrong","Valid",true,true
"cat-ENG","5c95344...","porta","port",false,"wrong","Valid",true,true
"cat-ENG","5cad1ee...","porta","door",true,"correct","Valid",true,true
"cat-ENG","5cb77fa...","porta","port",false,"wrong","Valid",true,true
"cat-ENG","5d486df...","porta","part",false,"wrong","Valid",true,true
"cat-ENG","5d5eb07...","porta","money",false,"wrong","Valid",true,true
"cat-ENG","5d7b89d...","porta","door",true,"correct","Valid",true,true
"cat-ENG","5e0ce0b...","porta","toilet",false,"wrong","Valid",true,true
"cat-ENG","5e73ed2...","porta","portal",false,"wrong","Valid",true,true
"cat-ENG","5e7b804...","porta","pota",false,"wrong","Valid",true,true
"cat-ENG","5e7d34b...","porta","port",false,"wrong","Valid",true,true
"cat-ENG","5e81119...","porta",,false,"blank","Valid",false,true
"cat-ENG","5e85f27...","porta","park",false,"wrong","Valid",true,true
"cat-ENG","5e90c56...","porta","pork",false,"wrong","Valid",true,true
"cat-ENG","5ea186c...","porta","poetry",false,"wrong","Valid",true,true
"cat-ENG","5ea1ac8...","porta","carry",false,"wrong","Valid",true,true
"cat-ENG","5ea21ef...","porta","park",false,"wrong","Valid",true,true
"cat-ENG","5ea300a...","porta","toilet",false,"wrong","Valid",true,true
"cat-ENG","5ea3ef6...","porta","toilet",false,"wrong","Valid",true,true
"cat-ENG","5eaca13...","porta","portal",false,"wrong","Valid",true,true
"cat-ENG","5eaff50...","porta","carry",false,"wrong","Valid",true,true
"cat-ENG","5eb450d...","porta","father",false,"wrong","Valid",true,true
"cat-ENG","5ebac91...","porta","port",false,"wrong","Valid",true,true
"cat-ENG","5ebd2a0...","porta","ort",false,"wrong","Valid",true,true
"cat-ENG","5ec54a7...","porta","port",false,"wrong","Insufficient trials",true,false
"cat-ENG","5ec56cd...","porta","party",false,"wrong","Valid",true,true
"cat-ENG","5ec8f15...","porta","wine",false,"wrong","Valid",true,true
"cat-ENG","5eca8f7...","porta","port",false,"wrong","Valid",true,true
"cat-ENG","5ece703...","porta","port",false,"wrong","Valid",true,true
"cat-ENG","5ed0d7a...","porta","door",true,"correct","Insufficient trials",true,false
"cat-ENG","5ed40c8...","porta","exit",false,"wrong","Valid",true,true
"cat-ENG","5ed4bba...","porta","more",false,"wrong","Valid",true,true
"cat-SPA","55334jf...","porta","puerta",true,"correct","Invalid age",true,false
"cat-SPA","553772n...","porta","puerta",true,"correct","Valid",true,true
"cat-SPA","5583kln...","porta","puerta",true,"correct","Blocked L2",true,false
"cat-SPA","55ipnc9...","porta","puerta",true,"correct","Valid",true,true
"cat-SPA","55kvwei...","porta","puerta",true,"correct","Valid",true,true
"cat-SPA","55lvve0...","porta","puerta",true,"correct","Valid",true,true
